type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,sulfur_dioxide_ratio
1,9.6,0.38,0.31,2.5,0.096,49.0,0.9982,3.19,0.7,10.0,1,0.32653061224489793
1,9.5,0.37,0.52,2.0,0.08199999999999999,26.0,0.998,3.18,0.51,9.5,0,0.23076923076923078
1,7.7,0.26,0.3,1.7,0.059000000000000004,38.0,0.9949,3.29,0.47,10.8,1,0.5263157894736842
1,8.7,0.31,0.46,1.4,0.059000000000000004,25.0,0.9966,3.36,0.76,10.1,1,0.44
1,9.0,0.43,0.34,2.5,0.08,86.0,0.9987,3.38,0.62,9.5,1,0.3023255813953488
1,9.1,0.45,0.35,2.4,0.08,78.0,0.9987,3.38,0.62,9.5,0,0.2948717948717949
1,8.8,0.52,0.34,2.7,0.087,122.0,0.9982,3.26,0.61,9.5,0,0.19672131147540983
1,7.0,0.58,0.12,1.9,0.091,124.0,0.9956,3.44,0.48,10.5,0,0.27419354838709675
1,9.5,0.56,0.33,2.4,0.08900000000000001,67.0,0.9972,3.28,0.73,11.8,1,0.5223880597014925
1,6.4,0.67,0.08,2.1,0.045,48.0,0.9949,3.49,0.49,11.4,1,0.3958333333333333
1,9.1,0.52,0.33,1.3,0.07,30.0,0.9978,3.24,0.6,9.3,0,0.3
1,7.8,0.55,0.35,2.2,0.07400000000000001,66.0,0.9974,3.25,0.56,9.2,0,0.3181818181818182
1,7.0,0.62,0.18,1.5,0.062,50.0,0.9951,3.08,0.6,9.3,0,0.14
1,5.3,0.57,0.01,1.7,0.054000000000000006,27.0,0.9934,3.57,0.84,12.5,1,0.18518518518518517
1,8.6,0.53,0.22,2.0,0.1,27.0,0.9967,3.2,0.56,10.2,1,0.25925925925925924
1,6.8,0.56,0.03,1.7,0.084,35.0,0.9968,3.44,0.63,10.0,1,0.5142857142857142
1,7.0,0.23,0.4,1.6,0.063,67.0,0.9952,3.5,0.63,11.1,0,0.31343283582089554
1,8.9,0.59,0.39,2.3,0.095,22.0,0.9986,3.37,0.58,10.3,0,0.22727272727272727
1,9.2,0.63,0.21,2.7,0.09699999999999999,65.0,0.9988,3.28,0.58,9.6,0,0.4461538461538462
1,8.3,0.615,0.22,2.6,0.087,19.0,0.9982,3.26,0.61,9.3,0,0.3157894736842105
1,8.8,0.46,0.45,2.6,0.065,18.0,0.9947,3.32,0.79,14.0,1,0.3888888888888889
1,9.6,0.54,0.42,2.4,0.081,52.0,0.997,3.2,0.71,11.4,1,0.4807692307692308
1,9.3,0.27,0.41,2.0,0.091,16.0,0.998,3.28,0.7,9.7,0,0.375
1,9.3,0.39,0.4,2.6,0.073,26.0,0.9984,3.34,0.75,10.2,1,0.38461538461538464
1,9.2,0.41,0.5,2.5,0.055,25.0,0.9952,3.34,0.79,13.3,1,0.48
1,6.5,0.39,0.23,8.3,0.051,91.0,0.9952,3.44,0.55,12.1,1,0.3076923076923077
1,7.8,0.52,0.25,1.9,0.081,38.0,0.9984,3.43,0.65,9.0,1,0.3684210526315789
1,7.2,0.34,0.32,2.5,0.09,113.0,0.9966,3.32,0.79,11.1,0,0.3805309734513274
1,7.3,0.365,0.49,2.5,0.08800000000000001,106.0,0.9966,3.36,0.78,11.0,0,0.36792452830188677
1,7.6,0.41,0.49,2.0,0.08800000000000001,43.0,0.998,3.48,0.64,9.1,0,0.37209302325581395
1,9.3,0.4,0.49,2.5,0.085,142.0,0.9978,3.22,0.55,9.4,0,0.2676056338028169
1,9.2,0.43,0.49,2.4,0.086,116.0,0.9976,3.23,0.64,9.5,0,0.19827586206896552
1,7.0,0.38,0.49,2.5,0.09699999999999999,85.0,0.9962,3.39,0.77,11.4,1,0.38823529411764707
1,9.2,0.59,0.24,3.3,0.10099999999999999,47.0,0.9988,3.26,0.67,9.6,0,0.425531914893617
1,9.5,0.46,0.49,6.3,0.064,17.0,0.9988,3.21,0.73,11.0,1,0.29411764705882354
1,9.1,0.47,0.49,2.6,0.094,106.0,0.9982,3.08,0.59,9.1,0,0.3584905660377358
1,7.5,0.55,0.24,2.0,0.078,28.0,0.9983,3.45,0.78,9.5,1,0.35714285714285715
1,6.8,0.51,0.01,2.1,0.07400000000000001,25.0,0.9958,3.33,0.56,9.5,1,0.36
1,9.4,0.43,0.24,2.8,0.092,45.0,0.998,3.19,0.73,10.0,1,0.3111111111111111
1,9.5,0.46,0.24,2.7,0.092,44.0,0.998,3.12,0.74,10.0,1,0.3181818181818182
1,9.0,0.44,0.49,2.4,0.078,121.0,0.9978,3.23,0.58,9.2,0,0.21487603305785125
1,9.0,0.54,0.49,2.9,0.094,110.0,0.9982,3.08,0.61,9.2,0,0.37272727272727274
1,7.6,0.29,0.49,2.7,0.092,60.0,0.9971,3.31,0.61,10.1,1,0.4166666666666667
1,6.2,0.36,0.24,2.2,0.095,42.0,0.9946,3.57,0.57,11.7,1,0.4523809523809524
1,8.8,0.44,0.49,2.8,0.083,111.0,0.9982,3.3,0.6,9.5,0,0.16216216216216217
1,8.8,0.47,0.49,2.9,0.085,110.0,0.9982,3.29,0.6,9.8,0,0.15454545454545454
1,7.6,0.51,0.24,2.4,0.091,38.0,0.998,3.47,0.66,9.6,1,0.21052631578947367
1,9.0,0.45,0.49,2.6,0.084,75.0,0.9987,3.35,0.57,9.7,0,0.28
1,6.6,0.39,0.49,1.7,0.07,149.0,0.9922,3.12,0.5,11.5,1,0.15436241610738255
1,8.9,0.595,0.41,7.9,0.086,109.0,0.9998,3.27,0.57,9.3,0,0.27522935779816515
1,8.5,0.585,0.18,2.1,0.078,30.0,0.9967,3.2,0.48,9.8,1,0.16666666666666666
1,8.3,0.58,0.13,2.9,0.096,63.0,0.9984,3.17,0.62,9.1,1,0.2222222222222222
1,8.3,0.6,0.13,2.6,0.085,24.0,0.9984,3.31,0.59,9.2,1,0.25
1,9.4,0.41,0.48,4.6,0.07200000000000001,20.0,0.9973,3.34,0.79,12.2,1,0.5
1,8.8,0.48,0.41,3.3,0.092,52.0,0.9982,3.31,0.53,10.5,1,0.5
1,6.3,0.36,0.19,3.2,0.075,39.0,0.9956,3.56,0.52,12.7,1,0.38461538461538464
1,8.8,0.24,0.54,2.5,0.083,57.0,0.9983,3.39,0.54,9.2,0,0.43859649122807015
1,8.2,0.39,0.38,1.5,0.057999999999999996,29.0,0.9962,3.26,0.74,9.8,0,0.3448275862068966
1,9.6,0.6,0.5,2.3,0.079,71.0,0.9997,3.5,0.57,9.7,0,0.39436619718309857
1,8.3,0.54,0.24,3.4,0.076,112.0,0.9976,3.27,0.61,9.4,0,0.14285714285714285
1,8.2,0.56,0.23,3.4,0.078,104.0,0.9976,3.28,0.62,9.4,0,0.1346153846153846
1,8.8,0.6,0.29,2.2,0.098,15.0,0.9988,3.36,0.49,9.1,0,0.3333333333333333
1,8.7,0.54,0.26,2.5,0.09699999999999999,31.0,0.9976,3.27,0.6,9.3,1,0.22580645161290322
1,7.6,0.41,0.14,3.0,0.087,43.0,0.9964,3.32,0.57,10.5,1,0.4883720930232558
1,7.9,0.35,0.21,1.9,0.073,102.0,0.9964,3.27,0.58,9.5,0,0.45098039215686275
1,9.5,0.59,0.44,2.3,0.071,68.0,0.9992,3.46,0.63,9.5,0,0.3088235294117647
1,7.3,0.67,0.05,3.6,0.107,20.0,0.9972,3.4,0.63,10.1,0,0.3
1,8.7,0.48,0.3,2.8,0.066,28.0,0.9964,3.33,0.67,11.2,1,0.35714285714285715
1,6.7,0.42,0.27,8.6,0.068,148.0,0.9948,3.16,0.57,11.3,1,0.16216216216216217
1,9.4,0.33,0.59,2.8,0.079,30.0,0.9976,3.12,0.54,12.0,1,0.3
1,8.6,0.47,0.47,2.4,0.07400000000000001,29.0,0.9979,3.08,0.46,9.5,0,0.2413793103448276
1,7.2,0.52,0.07,1.4,0.07400000000000001,20.0,0.9973,3.32,0.81,9.6,1,0.25
1,7.5,0.42,0.31,1.6,0.08,42.0,0.9978,3.31,0.64,9.0,0,0.35714285714285715
1,7.2,0.57,0.06,1.6,0.076,27.0,0.9972,3.36,0.7,9.6,1,0.3333333333333333
1,9.4,0.59,0.14,2.0,0.084,48.0,0.9981,3.14,0.56,9.7,0,0.5208333333333334
1,9.3,0.41,0.39,2.2,0.064,31.0,0.9984,3.26,0.65,10.2,0,0.3870967741935484
1,8.0,0.45,0.23,2.2,0.094,29.0,0.9962,3.21,0.49,10.2,1,0.5517241379310345
1,8.5,0.46,0.31,2.25,0.078,58.0,0.998,3.33,0.54,9.8,0,0.5517241379310345
1,7.1,0.65,0.18,1.8,0.07,40.0,0.997,3.44,0.6,9.1,0,0.325
1,9.1,0.64,0.23,3.1,0.095,38.0,0.9998,3.28,0.59,9.7,0,0.34210526315789475
1,7.7,0.66,0.04,1.6,0.039,9.0,0.9962,3.4,0.47,9.4,0,0.4444444444444444
1,9.0,0.48,0.32,2.8,0.084,122.0,0.9984,3.32,0.62,9.4,0,0.1721311475409836
1,9.0,0.47,0.31,2.7,0.084,125.0,0.9984,3.31,0.61,9.4,0,0.192
1,7.0,0.65,0.02,2.1,0.066,25.0,0.9972,3.47,0.67,9.5,1,0.32
1,9.4,0.615,0.28,3.2,0.087,72.0,1.0001,3.31,0.53,9.7,0,0.25
1,7.0,0.64,0.02,2.1,0.067,23.0,0.997,3.47,0.67,9.4,1,0.391304347826087
1,7.5,0.38,0.48,2.6,0.073,84.0,0.9972,3.32,0.7,9.6,0,0.2619047619047619
1,7.4,0.49,0.19,3.0,0.077,37.0,0.9966,3.37,0.51,10.5,0,0.43243243243243246
1,7.8,0.545,0.12,2.5,0.068,35.0,0.996,3.34,0.61,11.6,1,0.3142857142857143
1,8.9,0.565,0.34,3.0,0.09300000000000001,112.0,0.9998,3.38,0.61,9.5,0,0.14285714285714285
1,8.0,0.43,0.36,2.3,0.075,48.0,0.9976,3.34,0.46,9.4,0,0.20833333333333334
1,7.2,0.49,0.18,2.7,0.069,34.0,0.9967,3.29,0.48,9.2,1,0.38235294117647056
1,7.6,0.46,0.11,2.6,0.079,49.0,0.9968,3.21,0.57,10.0,0,0.24489795918367346
1,8.4,0.56,0.04,2.0,0.08199999999999999,22.0,0.9976,3.22,0.44,9.6,0,0.45454545454545453
1,7.1,0.66,0.0,3.9,0.086,45.0,0.9976,3.46,0.54,9.5,0,0.37777777777777777
1,8.9,0.48,0.24,2.85,0.094,106.0,0.9982,3.1,0.53,9.2,0,0.330188679245283
1,7.6,0.42,0.08,2.7,0.084,48.0,0.9968,3.21,0.59,10.0,0,0.3125
1,9.0,0.66,0.17,3.0,0.077,13.0,0.9976,3.29,0.55,10.4,0,0.38461538461538464
1,6.4,0.57,0.02,1.8,0.067,11.0,0.997,3.46,0.68,9.5,0,0.36363636363636365
1,7.0,0.45,0.34,2.7,0.08199999999999999,72.0,0.998,3.55,0.6,9.5,0,0.2222222222222222
1,7.7,0.56,0.2,2.0,0.075,39.0,0.9987,3.48,0.62,9.3,0,0.23076923076923078
1,8.2,0.59,0.0,2.5,0.09300000000000001,58.0,1.0002,3.5,0.65,9.3,1,0.3275862068965517
1,9.0,0.46,0.23,2.8,0.092,104.0,0.9983,3.1,0.56,9.2,0,0.2692307692307692
1,9.2,0.53,0.24,2.6,0.078,139.0,0.9978799999999999,3.21,0.57,9.5,0,0.2014388489208633
1,6.5,0.615,0.0,1.9,0.065,18.0,0.9972,3.46,0.65,9.2,0,0.5
1,7.3,0.51,0.18,2.1,0.07,28.0,0.9976799999999999,3.52,0.73,9.5,1,0.42857142857142855
1,8.2,0.34,0.38,2.5,0.08,57.0,0.9978,3.3,0.47,9.0,1,0.21052631578947367
1,8.6,0.33,0.4,2.6,0.083,68.0,0.99782,3.3,0.48,9.4,0,0.23529411764705882
1,7.2,0.5,0.18,2.1,0.071,31.0,0.99761,3.52,0.72,9.6,1,0.3870967741935484
1,8.3,0.65,0.1,2.9,0.08900000000000001,40.0,0.99803,3.29,0.55,9.5,0,0.425
1,7.6,0.54,0.13,2.5,0.09699999999999999,66.0,0.99785,3.39,0.61,9.4,0,0.36363636363636365
1,8.8,0.42,0.21,2.5,0.092,88.0,0.99823,3.19,0.52,9.2,0,0.375
1,9.0,0.58,0.25,2.8,0.075,104.0,0.99779,3.23,0.57,9.7,0,0.08653846153846154
1,9.3,0.655,0.26,2.0,0.096,35.0,0.9973799999999999,3.25,0.42,9.6,0,0.14285714285714285
1,9.2,0.67,0.1,3.0,0.091,48.0,0.9988799999999999,3.31,0.54,9.5,1,0.25
1,8.8,0.59,0.18,2.9,0.08900000000000001,74.0,0.9973799999999999,3.14,0.54,9.4,0,0.16216216216216217
1,7.5,0.6,0.32,2.7,0.10300000000000001,98.0,0.9993799999999999,3.45,0.62,9.5,0,0.1326530612244898
1,7.1,0.59,0.02,2.3,0.08199999999999999,94.0,0.99744,3.55,0.53,9.7,1,0.2553191489361702
1,9.5,0.57,0.27,2.3,0.08199999999999999,144.0,0.99782,3.27,0.55,9.4,0,0.1597222222222222
1,8.3,0.43,0.3,3.4,0.079,34.0,0.9978799999999999,3.36,0.61,10.5,0,0.20588235294117646
1,7.1,0.52,0.03,2.6,0.076,92.0,0.99745,3.5,0.6,9.8,0,0.22826086956521738
1,7.1,0.59,0.01,2.5,0.077,85.0,0.99746,3.55,0.59,9.8,0,0.23529411764705882
1,8.6,0.63,0.17,2.9,0.099,119.0,0.998,3.09,0.52,9.3,0,0.17647058823529413
1,7.4,0.37,0.43,2.6,0.08199999999999999,82.0,0.99708,3.33,0.68,9.7,1,0.21951219512195122
1,8.8,0.64,0.17,2.9,0.084,130.0,0.99818,3.23,0.54,9.6,0,0.19230769230769232
1,7.1,0.61,0.02,2.5,0.081,87.0,0.99745,3.48,0.6,9.7,1,0.19540229885057472
1,7.7,0.6,0.0,2.6,0.055,13.0,0.99639,3.38,0.56,10.8,0,0.5384615384615384
1,9.3,0.37,0.44,1.6,0.038,42.0,0.99526,3.24,0.81,10.8,1,0.5
1,9.4,0.5,0.34,3.6,0.08199999999999999,14.0,0.9987,3.29,0.52,10.7,1,0.35714285714285715
1,7.2,0.61,0.08,4.0,0.08199999999999999,108.0,0.99641,3.25,0.51,9.4,0,0.24074074074074073
1,8.6,0.55,0.09,3.3,0.068,17.0,0.99735,3.23,0.44,10.0,0,0.47058823529411764
1,8.4,0.52,0.22,2.7,0.084,18.0,0.99682,3.26,0.57,9.9,1,0.2222222222222222
1,8.2,0.28,0.4,2.4,0.052000000000000005,10.0,0.99356,3.33,0.7,12.8,1,0.4
1,8.4,0.25,0.39,2.0,0.040999999999999995,10.0,0.9938600000000001,3.27,0.71,12.5,1,0.4
1,7.6,0.48,0.31,2.8,0.07,15.0,0.9969299999999999,3.22,0.55,10.3,1,0.26666666666666666
1,7.3,0.49,0.1,2.6,0.068,14.0,0.9956200000000001,3.3,0.47,10.5,0,0.2857142857142857
1,6.9,0.39,0.24,2.1,0.102,7.0,0.9946200000000001,3.44,0.58,11.4,0,0.5714285714285714
1,9.1,0.66,0.15,3.2,0.09699999999999999,59.0,0.99976,3.28,0.54,9.6,0,0.15254237288135594
1,6.7,0.54,0.13,2.0,0.076,36.0,0.9973,3.61,0.64,9.8,0,0.4166666666666667
1,7.1,0.48,0.28,2.8,0.068,16.0,0.99682,3.24,0.53,10.3,0,0.375
1,7.1,0.46,0.14,2.8,0.076,37.0,0.99624,3.36,0.49,10.7,0,0.40540540540540543
1,7.5,0.27,0.34,2.3,0.05,8.0,0.9951,3.4,0.64,11.0,1,0.5
1,7.6,0.665,0.1,1.5,0.066,55.0,0.99655,3.39,0.51,9.3,0,0.4909090909090909
1,6.7,0.28,0.28,2.4,0.012,100.0,0.99064,3.26,0.39,11.7,1,0.36
1,6.0,0.5,0.04,2.2,0.092,26.0,0.9964700000000001,3.46,0.47,10.0,0,0.5
1,6.4,0.64,0.21,1.8,0.081,31.0,0.9968899999999999,3.59,0.66,9.8,0,0.45161290322580644
1,6.4,0.63,0.21,1.6,0.08,32.0,0.9968899999999999,3.58,0.66,9.8,0,0.375
1,9.3,0.43,0.44,1.9,0.085,22.0,0.99708,3.28,0.55,9.5,0,0.4090909090909091
1,8.2,0.26,0.34,2.5,0.073,47.0,0.9959399999999999,3.4,0.78,11.3,1,0.3404255319148936
1,7.2,0.62,0.06,2.7,0.077,85.0,0.99746,3.51,0.54,9.5,0,0.17647058823529413
1,7.5,0.42,0.32,2.7,0.067,25.0,0.9962799999999999,3.24,0.44,10.4,0,0.28
1,7.2,0.62,0.06,2.5,0.078,84.0,0.99746,3.51,0.53,9.7,0,0.20238095238095238
1,7.2,0.635,0.07,2.6,0.077,86.0,0.9974799999999999,3.51,0.54,9.7,0,0.18604651162790697
1,6.8,0.49,0.22,2.3,0.071,24.0,0.9943799999999999,3.41,0.83,11.3,1,0.5416666666666666
1,7.1,0.47,0.0,2.2,0.067,14.0,0.9951700000000001,3.4,0.58,10.9,0,0.5
1,8.8,0.61,0.19,4.0,0.094,69.0,0.99787,3.22,0.5,10.0,1,0.43478260869565216
1,7.2,0.6,0.04,2.5,0.076,88.0,0.99745,3.53,0.55,9.5,0,0.20454545454545456
1,9.2,0.56,0.18,1.6,0.078,21.0,0.9957600000000001,3.15,0.49,9.9,0,0.47619047619047616
1,6.8,0.57,0.0,2.5,0.07200000000000001,64.0,0.9949100000000001,3.43,0.56,11.2,1,0.5
1,7.2,0.66,0.03,2.3,0.078,86.0,0.9974299999999999,3.53,0.57,9.7,0,0.18604651162790697
1,7.2,0.63,0.03,2.2,0.08,88.0,0.99745,3.53,0.58,9.8,1,0.19318181818181818
1,8.3,0.31,0.39,2.4,0.078,43.0,0.99444,3.31,0.77,12.5,1,0.3953488372093023
1,8.9,0.31,0.36,2.6,0.055999999999999994,39.0,0.9956200000000001,3.4,0.69,11.8,0,0.2564102564102564
1,7.4,0.635,0.1,2.4,0.08,33.0,0.99736,3.58,0.69,10.8,1,0.48484848484848486
1,9.2,0.58,0.2,3.0,0.081,115.0,0.998,3.23,0.59,9.5,0,0.13043478260869565
1,7.2,0.54,0.27,2.6,0.084,78.0,0.9964,3.39,0.71,11.0,0,0.15384615384615385
1,7.4,0.52,0.13,2.4,0.078,61.0,0.9952799999999999,3.43,0.59,10.8,1,0.5573770491803278
1,9.4,0.395,0.46,4.6,0.094,10.0,0.99639,3.27,0.64,12.2,1,0.3
1,8.6,0.315,0.4,2.2,0.079,6.0,0.9951200000000001,3.27,0.67,11.9,1,0.5
1,8.4,0.36,0.32,2.2,0.081,79.0,0.9964,3.3,0.72,11.0,1,0.4050632911392405
1,9.6,0.41,0.37,2.3,0.091,23.0,0.9978600000000001,3.24,0.56,10.5,0,0.43478260869565216
1,8.6,0.47,0.27,2.3,0.055,28.0,0.99516,3.18,0.8,11.2,0,0.5
1,8.4,0.67,0.19,2.2,0.09300000000000001,75.0,0.99736,3.2,0.59,9.2,0,0.14666666666666667
1,8.7,0.33,0.38,3.3,0.063,19.0,0.9946799999999999,3.3,0.73,12.0,1,0.5263157894736842
1,7.4,0.61,0.01,2.0,0.07400000000000001,38.0,0.9974799999999999,3.48,0.65,9.8,0,0.34210526315789475
1,7.6,0.4,0.29,1.9,0.078,66.0,0.9971,3.45,0.59,9.5,1,0.4393939393939394
1,8.8,0.3,0.38,2.3,0.06,72.0,0.9954299999999999,3.39,0.72,11.8,1,0.2638888888888889
1,7.2,0.38,0.38,2.8,0.068,42.0,0.99356,3.34,0.72,12.9,1,0.5476190476190477
1,9.6,0.33,0.52,2.2,0.07400000000000001,25.0,0.9950899999999999,3.36,0.76,12.4,1,0.52
1,8.3,0.3,0.49,3.8,0.09,24.0,0.99498,3.27,0.64,12.1,1,0.4583333333333333
1,8.3,0.28,0.48,2.1,0.09300000000000001,12.0,0.99408,3.26,0.62,12.4,1,0.5
1,8.9,0.12,0.45,1.8,0.075,21.0,0.9955200000000001,3.41,0.76,11.9,1,0.47619047619047616
1,7.6,0.43,0.4,2.7,0.08199999999999999,11.0,0.9953799999999999,3.44,0.54,12.2,1,0.5454545454545454
1,8.5,0.21,0.52,1.9,0.09,23.0,0.9964799999999999,3.36,0.67,10.4,0,0.391304347826087
1,9.5,0.37,0.52,2.0,0.08800000000000001,51.0,0.99613,3.29,0.58,11.1,1,0.23529411764705882
1,8.0,0.59,0.05,2.0,0.08900000000000001,32.0,0.99735,3.36,0.61,10.0,0,0.375
1,8.5,0.47,0.27,1.9,0.057999999999999996,38.0,0.99518,3.16,0.85,11.1,1,0.47368421052631576
1,7.1,0.56,0.14,1.6,0.078,18.0,0.99592,3.27,0.62,9.3,0,0.3888888888888889
1,8.5,0.66,0.2,2.1,0.09699999999999999,113.0,0.9973299999999999,3.13,0.48,9.2,0,0.20353982300884957
1,6.7,0.56,0.09,2.9,0.079,22.0,0.99669,3.46,0.61,10.2,0,0.3181818181818182
1,8.5,0.34,0.44,1.7,0.079,12.0,0.99605,3.52,0.63,10.7,0,0.5
1,8.8,0.33,0.41,5.9,0.073,13.0,0.9965799999999999,3.3,0.62,12.1,1,0.5384615384615384
1,7.2,0.41,0.3,2.1,0.083,72.0,0.997,3.44,0.52,9.4,0,0.4861111111111111
1,7.0,0.4,0.32,3.6,0.061,29.0,0.99416,3.28,0.49,11.3,1,0.3103448275862069
1,9.1,0.5,0.3,1.9,0.065,17.0,0.99774,3.32,0.71,10.5,1,0.47058823529411764
1,7.1,0.36,0.3,1.6,0.08,70.0,0.9969299999999999,3.44,0.5,9.4,0,0.5
1,7.1,0.34,0.28,2.0,0.08199999999999999,68.0,0.9969399999999999,3.45,0.48,9.4,0,0.45588235294117646
1,7.7,0.6,0.06,2.0,0.079,41.0,0.99697,3.39,0.62,10.1,1,0.4634146341463415
1,7.5,0.43,0.3,2.2,0.062,12.0,0.99495,3.44,0.72,11.5,1,0.5
1,9.1,0.29,0.33,2.05,0.063,27.0,0.99516,3.26,0.84,11.7,1,0.48148148148148145
1,6.8,0.36,0.32,1.8,0.067,8.0,0.9928,3.36,0.55,12.8,1,0.5
1,9.1,0.3,0.34,2.0,0.064,25.0,0.99516,3.26,0.84,11.7,1,0.48
1,8.9,0.38,0.4,2.2,0.068,28.0,0.9948600000000001,3.27,0.75,12.6,1,0.42857142857142855
1,8.0,0.18,0.37,0.9,0.049,109.0,0.9900700000000001,2.89,0.44,12.7,1,0.3302752293577982
1,7.0,0.5,0.14,1.8,0.078,23.0,0.99636,3.53,0.61,10.4,0,0.43478260869565216
1,7.0,0.51,0.09,2.1,0.062,9.0,0.99584,3.35,0.54,10.5,0,0.4444444444444444
1,8.2,0.32,0.42,2.3,0.098,9.0,0.9950600000000001,3.27,0.55,12.3,1,0.3333333333333333
1,7.9,0.31,0.32,1.9,0.066,36.0,0.99364,3.41,0.56,12.6,1,0.3888888888888889
1,7.5,0.57,0.08,2.6,0.08900000000000001,27.0,0.99592,3.3,0.59,10.4,1,0.5185185185185185
1,8.9,0.5,0.21,2.2,0.08800000000000001,39.0,0.99692,3.33,0.83,11.1,1,0.5384615384615384
1,6.9,0.49,0.19,1.7,0.079,26.0,0.9954700000000001,3.38,0.64,9.8,1,0.5
1,9.5,0.39,0.41,8.9,0.069,39.0,0.99859,3.29,0.81,10.9,1,0.46153846153846156
1,6.4,0.39,0.33,3.3,0.046,53.0,0.9929399999999999,3.36,0.62,12.2,1,0.22641509433962265
1,7.1,0.43,0.17,1.8,0.08199999999999999,51.0,0.99634,3.49,0.64,10.4,0,0.5294117647058824
1,9.3,0.49,0.36,1.7,0.081,14.0,0.99702,3.27,0.78,10.9,1,0.21428571428571427
1,9.3,0.5,0.36,1.8,0.084,17.0,0.9970399999999999,3.27,0.77,10.8,1,0.35294117647058826
1,8.3,0.33,0.42,2.3,0.07,20.0,0.99426,3.38,0.77,12.7,1,0.45
1,8.2,0.64,0.27,2.0,0.095,77.0,0.9974700000000001,3.13,0.62,9.1,1,0.06493506493506493
1,8.9,0.48,0.53,4.0,0.10099999999999999,10.0,0.9958600000000001,3.21,0.59,12.1,1,0.3
1,7.6,0.42,0.25,3.9,0.10400000000000001,90.0,0.99784,3.15,0.57,9.1,0,0.3111111111111111
1,9.1,0.4,0.5,1.8,0.071,16.0,0.9946200000000001,3.21,0.69,12.5,1,0.4375
1,8.0,0.38,0.44,1.9,0.098,15.0,0.9956,3.3,0.64,11.4,1,0.4
1,7.7,0.61,0.18,2.4,0.083,20.0,0.9963,3.29,0.6,10.2,1,0.3
1,6.6,0.52,0.08,2.4,0.07,26.0,0.9935799999999999,3.4,0.72,12.5,1,0.5
1,8.0,0.62,0.35,2.8,0.086,52.0,0.997,3.31,0.62,10.8,0,0.5384615384615384
1,7.2,0.35,0.26,1.8,0.083,75.0,0.9968,3.4,0.58,9.5,1,0.44
1,8.0,0.62,0.33,2.7,0.08800000000000001,37.0,0.9972,3.31,0.58,10.7,1,0.43243243243243246
1,7.2,0.38,0.3,1.8,0.073,70.0,0.99685,3.42,0.59,9.5,1,0.44285714285714284
1,8.7,0.42,0.45,2.4,0.07200000000000001,59.0,0.9961700000000001,3.33,0.77,12.0,1,0.5423728813559322
1,8.5,0.34,0.4,4.7,0.055,9.0,0.9973799999999999,3.38,0.66,11.6,1,0.3333333333333333
1,7.9,0.34,0.42,2.0,0.086,19.0,0.99546,3.35,0.6,11.4,1,0.42105263157894735
1,9.4,0.4,0.47,2.5,0.087,20.0,0.99772,3.15,0.5,10.5,0,0.3
1,8.6,0.52,0.38,1.5,0.096,18.0,0.99666,3.2,0.52,9.4,0,0.2777777777777778
1,7.4,0.49,0.27,2.1,0.071,25.0,0.9938799999999999,3.35,0.63,12.0,1,0.56
1,6.3,0.57,0.28,2.1,0.048,49.0,0.99374,3.41,0.6,12.8,0,0.2653061224489796
1,8.2,0.23,0.42,1.9,0.069,17.0,0.9937600000000001,3.21,0.54,12.3,1,0.5294117647058824
1,9.1,0.3,0.41,2.0,0.068,24.0,0.99523,3.27,0.85,11.7,1,0.4166666666666667
1,8.3,0.53,0.0,1.4,0.07,14.0,0.99593,3.25,0.64,10.0,1,0.42857142857142855
1,7.9,0.33,0.41,1.5,0.055999999999999994,35.0,0.9939600000000001,3.29,0.71,11.0,1,0.17142857142857143
1,8.9,0.24,0.39,1.6,0.07400000000000001,10.0,0.99698,3.12,0.59,9.5,1,0.3
1,5.0,0.4,0.5,4.3,0.046,80.0,0.9902,3.49,0.66,13.6,1,0.3625
1,5.6,0.66,0.0,2.5,0.066,15.0,0.99256,3.52,0.58,12.9,0,0.4666666666666667
1,7.9,0.54,0.34,2.5,0.076,17.0,0.99235,3.2,0.72,13.1,1,0.47058823529411764
1,6.5,0.58,0.0,2.2,0.096,13.0,0.9955700000000001,3.62,0.62,11.5,0,0.23076923076923078
1,8.8,0.24,0.35,1.7,0.055,27.0,0.9939399999999999,3.14,0.59,11.3,1,0.48148148148148145
1,5.8,0.29,0.26,1.7,0.063,11.0,0.9915,3.39,0.54,13.5,1,0.2727272727272727
1,9.1,0.6,0.0,1.9,0.057999999999999996,10.0,0.9977,3.18,0.63,10.4,1,0.5
1,5.9,0.19,0.21,1.7,0.045,135.0,0.99341,3.32,0.44,9.5,0,0.4222222222222222
1,7.2,0.48,0.07,5.5,0.08900000000000001,18.0,0.99684,3.37,0.68,11.2,1,0.5555555555555556
1,8.5,0.28,0.35,1.7,0.061,15.0,0.99524,3.3,0.74,11.8,1,0.4
1,8.0,0.25,0.43,1.7,0.067,50.0,0.9946,3.38,0.6,11.9,1,0.44
1,7.5,0.41,0.15,3.7,0.10400000000000001,94.0,0.9978600000000001,3.14,0.58,9.1,0,0.30851063829787234
1,8.2,0.51,0.24,2.0,0.079,86.0,0.99764,3.34,0.64,9.5,1,0.18604651162790697
1,7.3,0.4,0.3,1.7,0.08,79.0,0.9969,3.41,0.65,9.5,1,0.4177215189873418
